,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
879,1.603127,0.3298929,1.2001620000000002,-0.02071366,0.0,0.0,171.9479,26.4457446286141,444.8045,99000.0,99000.0,248.8669,99000,2,4000,0,4,1,2.15469913353217,2,0,0,0,2,0.4070333,-1.489467,2.3035330000000003,5.5,0,4,126.1243,0,9.062134,90.0,0.0,0.1453079,-0.09845828,0.7689312
880,1.59552,0.3298929,1.199435,-0.01816804,0.0,0.0,174.1822,26.5502851253526,444.7162,99000.0,99000.0,248.7787,99000,2,4000,0,4,1,2.1558179298510702,2,0,0,0,2,0.4023786,-1.4941209999999998,2.298879,5.5,0,4,126.1536,0,9.075087,90.0,0.0,0.1447547,-0.09854306,0.7658151999999999
881,1.598999,0.3322367,1.184769,-0.01971762,0.0,0.0,176.0515,26.6459217110644,444.6428,99000.0,99000.0,248.7052,99000,2,4000,0,4,1,2.15804578056335,2,0,0,0,2,0.3985081,-1.497992,2.295008,5.5,0,4,126.1777,0,9.100916,90.0,0.0,0.14358800000000002,-0.09871145,0.7569465999999999
882,1.596949,0.3322367,1.182156,-0.02202923,0.0,0.0,179.8112,26.728037707539002,444.4959,99000.0,99000.0,248.5583,99000,2,4000,0,4,1,2.1594999596953,2,0,0,0,2,0.3909043,-1.505596,2.287404,5.5,0,4,126.2252,0,9.117902,90.0,0.0,0.142732,-0.09880742,0.7521526999999999
883,1.6014959999999998,0.3298929,1.167741,-0.01508904,0.0,0.0,179.8112,26.819431087273802,444.4959,99000.0,99000.0,248.5583,99000,2,4000,0,4,1,2.16046574463096,2,0,0,0,2,0.3909043,-1.505596,2.287404,5.5,0,4,126.2252,0,9.129227,90.0,0.0,0.1421531,-0.09886655,0.7473589
884,1.595465,0.3322367,1.172204,-0.01966548,0.0,0.0,183.9841,26.9109858938807,444.3329,99000.0,99000.0,248.3954,99000,2,4000,0,4,1,2.16156572149584,2,0,0,0,2,0.3827977,-1.513702,2.279298,5.5,0,4,126.2763,0,9.142143,90.0,0.0,0.141468,-0.0989713,0.7440032
885,1.595285,0.3322367,1.154017,-0.02544752,0.0,0.0,185.8168,27.007292345483304,444.2619,99000.0,99000.0,248.3243,99000,2,4000,0,4,1,2.16375314382441,2,0,0,0,2,0.3791657,-1.517334,2.275666,5.5,0,4,126.2983,0,9.168012,90.0,0.0,0.1400412,-0.09913669,0.7339361999999999
886,1.595285,0.3322367,1.154017,-0.02544752,0.0,0.0,187.834,27.0532152076818,444.1841,99000.0,99000.0,248.2466,99000,2,4000,0,4,1,2.16375314382441,2,0,0,0,2,0.3755799,-1.52092,2.27208,5.5,0,4,126.3221,0,9.168012,90.0,0.0,0.1400412,-0.09913669,0.7339361999999999
887,1.599142,0.3322367,1.164317,-0.01933796,0.0,0.0,189.7767,27.1912263127975,444.1096,99000.0,99000.0,248.172,99000,2,4000,0,4,1,2.16531471974717,2,0,0,0,2,0.3720412,-1.524459,2.268541,5.5,0,4,126.3448,0,9.186622,90.0,0.0,0.1390294,-0.09928717,0.7308201999999999
888,1.599255,0.3322367,1.138154,-0.02168756,0.0,0.0,192.5681,27.2788214578932,444.0031,99000.0,99000.0,248.0655,99000,2,4000,0,4,1,2.16733747305793,2,0,0,0,2,0.3670366,-1.529463,2.263536,5.5,0,4,126.3767,0,9.210893,90.0,0.0,0.13756429999999994,-0.09947057,0.7188356
889,1.600011,0.3322367,1.140666,-0.01861563,0.0,0.0,196.2478,27.3665624663011,443.8638,99000.0,99000.0,247.9262,99000,2,4000,0,4,1,2.16834260061153,2,0,0,0,2,0.3606553,-1.535845,2.257155,5.5,0,4,126.4179,0,9.223032,90.0,0.0,0.13684100000000002,-0.09956508,0.7159593000000001
890,1.593094,0.3298929,1.131033,-0.02221078,0.0,0.0,198.1309,27.4683390742986,443.7929,99000.0,99000.0,247.8553,99000,2,4000,0,4,1,2.17047271967621,2,0,0,0,2,0.357527,-1.538973,2.254027,5.5,0,4,126.4385,0,9.248879,90.0,0.0,0.1352824,-0.09978447,0.7073304
891,1.584188,0.3298929,1.119744,-0.01970662,0.0,0.0,200.1201,27.5563935723389,443.7182,99000.0,99000.0,247.7806,99000,2,4000,0,4,1,2.17153053937826,2,0,0,0,2,0.3542363,-1.542264,2.250736,5.5,0,4,126.4601,0,9.261758,90.0,0.0,0.1344862,-0.09989239,0.7018175
892,1.588424,0.3298929,1.122473,-0.02052081,0.0,0.0,204.1537,27.64923894127889,443.567,99000.0,99000.0,247.6294,99000,2,4000,0,4,1,2.17258332351744,2,0,0,0,2,0.3477978,-1.548702,2.244298,5.5,0,4,126.5028,0,9.274616,90.0,0.0,0.1336828,-0.1000205,0.6987015000000001
893,1.588091,0.3298929,1.111948,-0.02237552,0.0,0.0,206.1586,27.7282835753771,443.4924,99000.0,99000.0,247.5548,99000,2,4000,0,4,1,2.17363109956178,2,0,0,0,2,0.3446503,-1.55185,2.24115,5.5,0,4,126.5236,0,9.287455,90.0,0.0,0.1328611,-0.100152,0.6929489000000001
894,1.587018,0.3298929,1.116301,-0.02215308,0.0,0.0,206.1586,27.835410787455697,443.4924,99000.0,99000.0,247.5548,99000,2,4000,0,4,1,2.17499865871266,2,0,0,0,2,0.3446503,-1.55185,2.24115,5.5,0,4,126.5236,0,9.304304,90.0,0.0,0.13182670000000002,-0.1003216,0.6895932
895,1.59238,0.3322367,1.097107,-0.02563353,0.0,0.0,210.8806,27.928737826314997,443.3179,99000.0,99000.0,247.3803,99000,2,4000,0,4,1,2.17622850343495,2,0,0,0,2,0.3375548,-1.558945,2.234055,5.5,0,4,126.5716,0,9.319571,90.0,0.0,0.13082380000000002,-0.1004682,0.681204
896,1.569535,0.3298929,0.9382345,-0.02090167,0.0,0.0,297.341,30.74911214604,440.3865,99000.0,99000.0,244.4489,99000,2,4000,0,4,1,2.21062788360125,2,0,0,0,2,0.25736420000000004,-1.639136,2.153864,5.5,0,4,127.2424,0,9.790393,90.0,0.0,0.1009504,-0.1048999,0.5297188
897,1.569535,0.3298929,0.9382345,-0.02090167,0.0,0.0,297.341,30.74911214604,440.3865,99000.0,99000.0,244.4489,99000,2,4000,0,4,1,2.21062788360125,2,0,0,0,2,0.25736420000000004,-1.639136,2.153864,5.5,0,4,127.2424,0,9.790393,90.0,0.0,0.1009504,-0.1048999,0.5297188
898,1.569535,0.3298929,0.9382345,-0.02090167,0.0,0.0,297.341,31.044178836191893,440.3865,99000.0,99000.0,244.4489,99000,2,4000,0,4,1,2.21062788360125,2,0,0,0,2,0.25736420000000004,-1.639136,2.153864,5.5,0,4,127.2424,0,9.790393,90.0,0.0,0.1009504,-0.1048999,0.5297188
899,1.585303,0.3322367,0.9156431,-0.01863918,0.0,0.0,297.341,31.1922497277065,440.3865,99000.0,99000.0,244.4489,99000,2,4000,0,4,1,2.21563230714846,2,0,0,0,2,0.25736420000000004,-1.639136,2.153864,5.5,0,4,127.2424,0,9.867575,90.0,0.0,0.09624457,-0.105628,0.5069481
900,1.573462,0.3322367,0.9043862,-0.02289461,0.0,0.0,297.341,31.2961121149958,440.3865,99000.0,99000.0,244.4489,99000,2,4000,0,4,1,2.21679226519424,2,0,0,0,2,0.25736420000000004,-1.639136,2.153864,5.5,0,4,127.2424,0,9.885865,90.0,0.0,0.09521993,-0.1057891,0.5011955
901,1.5816629999999998,0.3322367,0.8984375,-0.02274018,0.0,0.0,313.0154,31.3951916384318,439.9074,99000.0,99000.0,243.9698,99000,2,4000,0,4,1,2.21739367527878,2,0,0,0,2,0.2507162,-1.645784,2.147216,5.5,0,4,127.3324,0,9.895397,90.0,0.0,0.09468027,-0.1058902,0.4978398
902,1.575418,0.3298929,0.8885014999999999,-0.02448066,0.0,0.0,318.9177,31.494429874631,439.7316,99000.0,99000.0,243.794,99000,2,4000,0,4,1,2.21898430888707,2,0,0,0,2,0.2487221,-1.647778,2.145222,5.5,0,4,127.3643,0,9.920836,90.0,0.0,0.0932024,-0.106141,0.4908887
903,1.579246,0.3322367,0.8860763,-0.02167393,0.0,0.0,321.7765,31.593826706574895,439.6475,99000.0,99000.0,243.7099,99000,2,4000,0,4,1,2.21977246070392,2,0,0,0,2,0.2478302,-1.64867,2.14433,5.5,0,4,127.3794,0,9.933521,90.0,0.0,0.0924748,-0.1062915,0.4872934
904,1.580122,0.3322367,0.8799385000000001,-0.0228354,0.0,0.0,327.1313,31.6933824148185,439.4913,99000.0,99000.0,243.5537,99000,2,4000,0,4,1,2.22055589974324,2,0,0,0,2,0.2463319,-1.650168,2.142832,5.5,0,4,127.407,0,9.946236,90.0,0.0,0.09175465,-0.1064253,0.4834583
905,1.567562,0.3322367,0.8787292999999999,-0.009366786,0.0,0.0,329.9058,31.7731413053018,439.4111,99000.0,99000.0,243.4735,99000,2,4000,0,4,1,2.22133472821681,2,0,0,0,2,0.245623,-1.650877,2.142123,5.5,0,4,127.421,0,9.958955,90.0,0.0,0.0910463,-0.1065504,0.4810614
